week_date,date_format,segment,day_number,month_number,year_number,age_band,demographic,transactions,sales,region,avg_transaction,platform,week_day,week_number
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,96347,5410875,AFRICA,56,Retail,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,66230,2149130,ASIA,32,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,263337,13530015,AFRICA,51,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,514,94556,CANADA,184,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,243,28870,ASIA,119,Shopify,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,474,77500,OCEANIA,164,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,151,22962,USA,152,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,2449,114998,EUROPE,47,Retail,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,342,62534,AFRICA,183,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,220,36511,ASIA,166,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,159306,5447023,ASIA,34,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,517,103666,CANADA,201,Shopify,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,23975,827767,USA,35,Retail,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,205,27796,ASIA,136,Shopify,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,75375,2014117,ASIA,27,Retail,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,92,14172,CANADA,154,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,92576,5241340,USA,57,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,2265,383109,OCEANIA,169,Shopify,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,179,45371,EUROPE,253,Shopify,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,364620,18652776,ASIA,51,Retail,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,40296,1411216,OCEANIA,35,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,614,114124,CANADA,186,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,10,2153,EUROPE,215,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,386,47748,OCEANIA,124,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,14647,820024,EUROPE,56,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,55,10359,"SOUTH AMERICA",188,Shopify,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,1710,343774,USA,201,Shopify,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,1051,53403,"SOUTH AMERICA",51,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,167,28017,USA,168,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,6171,306032,CANADA,50,Retail,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,29956,992465,ASIA,33,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,86477,5000854,CANADA,58,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,225,34700,USA,154,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,3519,705713,OCEANIA,201,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,28929,761604,CANADA,26,Retail,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,1017,53046,"SOUTH AMERICA",52,Retail,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,4,856,"SOUTH AMERICA",214,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,678,34183,"SOUTH AMERICA",50,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,322,44006,ASIA,137,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,127,28569,EUROPE,225,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,980,48554,"SOUTH AMERICA",50,Retail,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,63147,2354734,AFRICA,37,Retail,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,11364,367973,CANADA,32,Retail,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,128,23955,USA,187,Shopify,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,3497,703079,AFRICA,201,Shopify,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,1810,377250,AFRICA,208,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,234,35351,ASIA,151,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,85,17138,"SOUTH AMERICA",202,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,146257,3469471,OCEANIA,24,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,14,3101,EUROPE,222,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,135389,4478124,OCEANIA,33,Retail,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,284,13037,"SOUTH AMERICA",46,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,56391,2909544,CANADA,52,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,105,15153,ASIA,144,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,8,1336,"SOUTH AMERICA",167,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,2727,84609,"SOUTH AMERICA",31,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,377,51587,ASIA,137,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,20,3335,"SOUTH AMERICA",167,Shopify,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,2635,99511,EUROPE,38,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,2018,64917,"SOUTH AMERICA",32,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,3319,569393,AFRICA,172,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,90914,2361759,AFRICA,26,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,2995,618777,OCEANIA,207,Shopify,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,96042,4288627,ASIA,45,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,16930,685302,CANADA,40,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,1038,178163,CANADA,172,Shopify,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,278,12065,"SOUTH AMERICA",43,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,457,73122,OCEANIA,160,Shopify,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,737,29816,"SOUTH AMERICA",40,Retail,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,24481,1372834,CANADA,56,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,66,9441,USA,143,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,10024,501126,USA,50,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,29,5696,"SOUTH AMERICA",196,Shopify,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,382,14819,"SOUTH AMERICA",39,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,1259,211858,AFRICA,168,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,648,119749,CANADA,185,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,230325,8573063,OCEANIA,37,Retail,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,12782,833937,EUROPE,65,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,24,3541,"SOUTH AMERICA",148,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,87,19993,EUROPE,230,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,67385,2691788,AFRICA,40,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,408,76994,OCEANIA,189,Shopify,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,1666,69750,EUROPE,42,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,713,125177,USA,176,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,304,12368,"SOUTH AMERICA",41,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,254,41277,AFRICA,163,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,3414,549566,ASIA,161,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,198,29905,AFRICA,151,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,7015,1223096,OCEANIA,174,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,91,13419,CANADA,147,Shopify,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,261000,14832181,AFRICA,57,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,114633,2572313,ASIA,22,Retail,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,45650,1330452,ASIA,29,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,2453,56930,"SOUTH AMERICA",23,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,630,95424,OCEANIA,151,Shopify,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,3653,678388,OCEANIA,186,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,1317,248451,USA,189,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,100925,3647160,AFRICA,36,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,131240,8158867,USA,62,Retail,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,602,113369,OCEANIA,188,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,71467,2484573,ASIA,35,Retail,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,6332,394062,EUROPE,62,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,20587,919355,CANADA,45,Retail,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,138993,6923940,OCEANIA,50,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,25985,919097,CANADA,35,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,1192,243826,USA,205,Shopify,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,15,3725,EUROPE,248,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,36345,1524188,OCEANIA,42,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,25964,1067387,ASIA,41,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,423869,11765771,CANADA,28,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,93371,3376392,OCEANIA,36,Retail,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,352,52222,OCEANIA,148,Shopify,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,1382,264977,ASIA,192,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,167553,6473394,AFRICA,39,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,391016,15994888,"SOUTH AMERICA",41,Retail,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,228,33479,ASIA,147,Shopify,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,53934,2288240,CANADA,42,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,4466,137245,EUROPE,31,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,25039,989179,USA,40,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,1730,305504,ASIA,177,Shopify,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,5,524,"SOUTH AMERICA",105,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,6763,251388,CANADA,37,Retail,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,55,12295,"SOUTH AMERICA",224,Shopify,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,3,491,EUROPE,164,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,416,16381,"SOUTH AMERICA",39,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,99531,3461956,OCEANIA,35,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,24081,1039654,USA,43,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,213,27100,AFRICA,127,Shopify,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,110830,5708878,AFRICA,52,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,80938,2630639,ASIA,33,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,891,180584,USA,203,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,215,42447,AFRICA,197,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,1497,283584,ASIA,189,Shopify,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,320394,17752271,OCEANIA,55,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,94994,2607676,OCEANIA,27,Retail,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,11465,463863,USA,40,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,13,3999,EUROPE,308,Shopify,Monday,28
15/7/19,2019-07-15,C4,15,7,19,Retirees,Couples,36354,1975874,USA,54,Retail,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,154,27082,USA,176,Shopify,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,9,1553,"SOUTH AMERICA",173,Shopify,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,790,30232,"SOUTH AMERICA",38,Retail,Monday,28
15/7/19,2019-07-15,C3,15,7,19,Retirees,Couples,108073,3375078,ASIA,31,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,310,48728,AFRICA,157,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,552671,17341993,USA,31,Retail,Monday,28
15/7/19,2019-07-15,F3,15,7,19,Retirees,Families,16553,621054,CANADA,38,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,692,22023,"SOUTH AMERICA",32,Retail,Monday,28
15/7/19,2019-07-15,C1,15,7,19,"Young Adults",Couples,13406,614547,EUROPE,46,Retail,Monday,28
15/7/19,2019-07-15,C2,15,7,19,"Middle Aged",Couples,51916,1633350,AFRICA,31,Retail,Monday,28
15/7/19,2019-07-15,F2,15,7,19,"Middle Aged",Families,250,40697,AFRICA,163,Shopify,Monday,28
15/7/19,2019-07-15,F1,15,7,19,"Young Adults",Families,63,9872,CANADA,157,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,1813,336802,USA,186,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,1023,197987,"SOUTH AMERICA",194,Shopify,Monday,28
15/7/19,2019-07-15,null,15,7,19,Unknown,Unknown,17,3268,EUROPE,192,Shopify,Monday,28
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,1286,211117,AFRICA,164,Shopify,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,52959,2271810,CANADA,43,Retail,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,74,11376,ASIA,154,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,585,104261,OCEANIA,178,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,17653,730522,CANADA,41,Retail,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,23,4104,"SOUTH AMERICA",178,Shopify,Monday,27
8/7/19,2019-07-08,F1,8,7,19,"Young Adults",Families,955,42517,EUROPE,45,Retail,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,143427,3422911,OCEANIA,24,Retail,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,307,11102,"SOUTH AMERICA",36,Retail,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,50,10064,"SOUTH AMERICA",201,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,2166,74991,"SOUTH AMERICA",35,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,45,8535,"SOUTH AMERICA",190,Shopify,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,28497,760068,CANADA,27,Retail,Monday,27
8/7/19,2019-07-08,F2,8,7,19,"Middle Aged",Families,198442,10482753,ASIA,53,Retail,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,29,3178,ASIA,110,Shopify,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,44,6788,CANADA,154,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,545,88931,OCEANIA,163,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,16397,600329,USA,37,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,1224,250538,USA,205,Shopify,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,483,92637,CANADA,192,Shopify,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,183,28692,OCEANIA,157,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,303,43673,ASIA,144,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,315,59478,AFRICA,189,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,73,13044,CANADA,179,Shopify,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,158950,5427710,ASIA,34,Retail,Monday,27
8/7/19,2019-07-08,F1,8,7,19,"Young Adults",Families,180,27681,AFRICA,154,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,71123,2855752,AFRICA,40,Retail,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,55,8731,USA,159,Shopify,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,2,274,"SOUTH AMERICA",137,Shopify,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,229305,8632008,OCEANIA,38,Retail,Monday,27
8/7/19,2019-07-08,C3,8,7,19,Retirees,Couples,20,3841,"SOUTH AMERICA",192,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,2,430,EUROPE,215,Shopify,Monday,27
8/7/19,2019-07-08,F2,8,7,19,"Middle Aged",Families,179,42736,EUROPE,239,Shopify,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,74984,2016572,ASIA,27,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,13230,416030,CANADA,31,Retail,Monday,27
8/7/19,2019-07-08,C3,8,7,19,Retirees,Couples,26256,945051,CANADA,36,Retail,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,473,89057,OCEANIA,188,Shopify,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,284,43462,AFRICA,153,Shopify,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,17528,1106851,EUROPE,63,Retail,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,96999,4396610,ASIA,45,Retail,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,2684,78888,"SOUTH AMERICA",29,Retail,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,106,16247,AFRICA,153,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,140109,6969368,OCEANIA,50,Retail,Monday,27
8/7/19,2019-07-08,C3,8,7,19,Retirees,Couples,80,15927,"SOUTH AMERICA",199,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,6,1086,EUROPE,181,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,78,10239,OCEANIA,131,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,193,7489,"SOUTH AMERICA",39,Retail,Monday,27
8/7/19,2019-07-08,F2,8,7,19,"Middle Aged",Families,314956,18037839,OCEANIA,57,Retail,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,2228,383957,OCEANIA,172,Shopify,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,753,22993,"SOUTH AMERICA",31,Retail,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,36596,2006754,USA,55,Retail,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,292,14210,"SOUTH AMERICA",49,Retail,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,29,5964,"SOUTH AMERICA",206,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,25536,1119373,USA,44,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,520,94216,CANADA,181,Shopify,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,52698,2281688,USA,43,Retail,Monday,27
8/7/19,2019-07-08,F2,8,7,19,"Middle Aged",Families,74,13038,CANADA,176,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,167,30068,USA,180,Shopify,Monday,27
8/7/19,2019-07-08,F1,8,7,19,"Young Adults",Families,75,12165,CANADA,162,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,189,37203,USA,197,Shopify,Monday,27
8/7/19,2019-07-08,F2,8,7,19,"Middle Aged",Families,63469,2372721,AFRICA,37,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,78,14968,"SOUTH AMERICA",192,Shopify,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,99593,3505355,OCEANIA,35,Retail,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,75419,2660454,ASIA,35,Retail,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,6,921,EUROPE,154,Shopify,Monday,27
8/7/19,2019-07-08,F3,8,7,19,Retirees,Families,83964,4837455,CANADA,58,Retail,Monday,27
8/7/19,2019-07-08,F1,8,7,19,"Young Adults",Families,6,1167,"SOUTH AMERICA",195,Shopify,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,111778,2489907,ASIA,22,Retail,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,109262,3796656,EUROPE,35,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,38583,1932743,USA,50,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,21,3732,EUROPE,178,Shopify,Monday,27
8/7/19,2019-07-08,C3,8,7,19,Retirees,Couples,311024,15396567,OCEANIA,50,Retail,Monday,27
8/7/19,2019-07-08,F2,8,7,19,"Middle Aged",Families,264543,15220097,AFRICA,58,Retail,Monday,27
8/7/19,2019-07-08,F2,8,7,19,"Middle Aged",Families,1743,83560,EUROPE,48,Retail,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,9,1983,EUROPE,220,Shopify,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,210,28527,AFRICA,136,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,942,161434,CANADA,171,Shopify,Monday,27
8/7/19,2019-07-08,C1,8,7,19,"Young Adults",Couples,755,140091,USA,186,Shopify,Monday,27
8/7/19,2019-07-08,C3,8,7,19,Retirees,Couples,14478,812411,EUROPE,56,Retail,Monday,27
8/7/19,2019-07-08,C3,8,7,19,Retirees,Couples,229,33665,ASIA,147,Shopify,Monday,27
8/7/19,2019-07-08,C4,8,7,19,Retirees,Couples,110275,5623154,AFRICA,51,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,149432,6028685,OCEANIA,40,Retail,Monday,27
8/7/19,2019-07-08,F1,8,7,19,"Young Adults",Families,38911,2368717,USA,61,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,122,36544,EUROPE,300,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,30406,1266613,ASIA,42,Retail,Monday,27
8/7/19,2019-07-08,F1,8,7,19,"Young Adults",Families,29533,969147,ASIA,33,Retail,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,1089,217673,"SOUTH AMERICA",200,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,26,7308,EUROPE,281,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,6733,1242747,OCEANIA,185,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,553,23019,"SOUTH AMERICA",42,Retail,Monday,27
8/7/19,2019-07-08,C2,8,7,19,"Middle Aged",Couples,628,96339,OCEANIA,153,Shopify,Monday,27
8/7/19,2019-07-08,F1,8,7,19,"Young Adults",Families,131,21302,USA,163,Shopify,Monday,27
8/7/19,2019-07-08,null,8,7,19,Unknown,Unknown,248,41891,ASIA,169,Shopify,Monday,27
